area,header,class,class_kind,class_line,class_status,method,method_line,method_static,method_status,matched_capi,signature,note
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Blend,67,yes,covered,SkImageFilters_Blend,"static sk_sp<SkImageFilter> Blend(sk_sp<SkBlender> blender, sk_sp<SkImageFilter> background, sk_sp<SkImageFilter> foreground = nullptr, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Blur,67,yes,covered,SkImageFilters_Blur,"static sk_sp<SkImageFilter> Blur(SkScalar sigmaX, SkScalar sigmaY, SkTileMode tileMode, sk_sp<SkImageFilter> input, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Blur,67,yes,covered,SkImageFilters_Blur,"static sk_sp<SkImageFilter> Blur(SkScalar sigmaX, SkScalar sigmaY, sk_sp<SkImageFilter> input, const CropRect& cropRect = {}) { return Blur(sigmaX, sigmaY, SkTileMode::kDecal, std::move(input), cropRect); }",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,ColorFilter,67,yes,covered,SkImageFilters_ColorFilter,"static sk_sp<SkImageFilter> ColorFilter(sk_sp<SkColorFilter> cf, sk_sp<SkImageFilter> input, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Compose,67,yes,covered,SkImageFilters_Compose,"static sk_sp<SkImageFilter> Compose(sk_sp<SkImageFilter> outer, sk_sp<SkImageFilter> inner);",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Crop,67,yes,covered,SkImageFilters_Crop,"static sk_sp<SkImageFilter> Crop(const SkRect& rect, SkTileMode tileMode, sk_sp<SkImageFilter> input);",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Crop,67,yes,covered,SkImageFilters_Crop,"static sk_sp<SkImageFilter> Crop(const SkRect& rect, sk_sp<SkImageFilter> input) { return Crop(rect, SkTileMode::kDecal, std::move(input)); }",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,DisplacementMap,67,yes,covered,SkImageFilters_DisplacementMap,"static sk_sp<SkImageFilter> DisplacementMap(SkColorChannel xChannelSelector, SkColorChannel yChannelSelector, SkScalar scale, sk_sp<SkImageFilter> displacement, sk_sp<SkImageFilter> color, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,DropShadow,67,yes,covered,SkImageFilters_DropShadow,"static sk_sp<SkImageFilter> DropShadow(SkScalar dx, SkScalar dy, SkScalar sigmaX, SkScalar sigmaY, SkColor4f color, sk_sp<SkColorSpace> colorSpace, sk_sp<SkImageFilter> input, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,DropShadow,67,yes,covered,SkImageFilters_DropShadow,"static sk_sp<SkImageFilter> DropShadow(SkScalar dx, SkScalar dy, SkScalar sigmaX, SkScalar sigmaY, SkColor color, sk_sp<SkImageFilter> input, const CropRect& cropRect = {}) { return DropShadow(dx, dy, sigmaX, sigmaY, SkColor4f::FromColor(co",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,DropShadowOnly,67,yes,covered,SkImageFilters_DropShadowOnly,"static sk_sp<SkImageFilter> DropShadowOnly(SkScalar dx, SkScalar dy, SkScalar sigmaX, SkScalar sigmaY, SkColor4f color, sk_sp<SkColorSpace>, sk_sp<SkImageFilter> input, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,DropShadowOnly,67,yes,covered,SkImageFilters_DropShadowOnly,"static sk_sp<SkImageFilter> DropShadowOnly(SkScalar dx, SkScalar dy, SkScalar sigmaX, SkScalar sigmaY, SkColor color, sk_sp<SkImageFilter> input, const CropRect& cropRect = {}) { return DropShadowOnly(dx, dy, sigmaX, sigmaY, SkColor4f::From",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Empty,67,yes,covered,SkImageFilters_Empty,static sk_sp<SkImageFilter> Empty();,
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Image,67,yes,covered,SkImageFilters_Image,"static sk_sp<SkImageFilter> Image(sk_sp<SkImage> image, const SkRect& srcRect, const SkRect& dstRect, const SkSamplingOptions& sampling);",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Image,67,yes,covered,SkImageFilters_Image,"static sk_sp<SkImageFilter> Image(sk_sp<SkImage> image, const SkSamplingOptions& sampling) { if (image) { SkRect r = SkRect::Make(image->bounds()); return Image(std::move(image), r, r, sampling); } else { return nullptr; } }",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Magnifier,67,yes,covered,SkImageFilters_Magnifier,"static sk_sp<SkImageFilter> Magnifier(const SkRect& lensBounds, SkScalar zoomAmount, SkScalar inset, const SkSamplingOptions& sampling, sk_sp<SkImageFilter> input, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,MatrixConvolution,67,yes,covered,SkImageFilters_MatrixConvolution,"static sk_sp<SkImageFilter> MatrixConvolution(const SkISize& kernelSize, const SkScalar kernel[], SkScalar gain, SkScalar bias, const SkIPoint& kernelOffset, SkTileMode tileMode, bool convolveAlpha, sk_sp<SkImageFilter> input, const CropRec",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,MatrixTransform,67,yes,covered,SkImageFilters_MatrixTransform,"static sk_sp<SkImageFilter> MatrixTransform(const SkMatrix& matrix, const SkSamplingOptions& sampling, sk_sp<SkImageFilter> input);",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Merge,67,yes,covered,SkImageFilters_Merge,"static sk_sp<SkImageFilter> Merge(sk_sp<SkImageFilter>* const filters, int count, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Merge,67,yes,covered,SkImageFilters_Merge,"static sk_sp<SkImageFilter> Merge(sk_sp<SkImageFilter> first, sk_sp<SkImageFilter> second, const CropRect& cropRect = {}) { sk_sp<SkImageFilter> array[] = { std::move(first), std::move(second) }; return Merge(array, 2, cropRect); }",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Offset,67,yes,covered,SkImageFilters_Offset,"static sk_sp<SkImageFilter> Offset(SkScalar dx, SkScalar dy, sk_sp<SkImageFilter> input, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Picture,67,yes,covered,SkImageFilters_Picture,"static sk_sp<SkImageFilter> Picture(sk_sp<SkPicture> pic, const SkRect& targetRect);",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Picture,67,yes,covered,SkImageFilters_Picture,"static sk_sp<SkImageFilter> Picture(sk_sp<SkPicture> pic) { SkRect target = pic ? pic->cullRect() : SkRect::MakeEmpty(); return Picture(std::move(pic), target); }",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,RuntimeShader,67,yes,covered,SkImageFilters_RuntimeShader,"static sk_sp<SkImageFilter> RuntimeShader(const SkRuntimeEffectBuilder& builder, std::string_view childShaderName, sk_sp<SkImageFilter> input) { return RuntimeShader(builder, 0.f, childShaderName, std::move(input)); }",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,RuntimeShader,67,yes,covered,SkImageFilters_RuntimeShader,"static sk_sp<SkImageFilter> RuntimeShader(const SkRuntimeEffectBuilder& builder, SkScalar sampleRadius, std::string_view childShaderName, sk_sp<SkImageFilter> input);",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,RuntimeShader,67,yes,covered,SkImageFilters_RuntimeShader,"static sk_sp<SkImageFilter> RuntimeShader(const SkRuntimeEffectBuilder& builder, std::string_view childShaderNames[], const sk_sp<SkImageFilter> inputs[], int inputCount) { return RuntimeShader(builder, 0.f, childShaderNames, inputs, inputC",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,RuntimeShader,67,yes,covered,SkImageFilters_RuntimeShader,"static sk_sp<SkImageFilter> RuntimeShader(const SkRuntimeEffectBuilder& builder, SkScalar maxSampleRadius, std::string_view childShaderNames[], const sk_sp<SkImageFilter> inputs[], int inputCount);",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Shader,242,yes,covered,SkImageFilters_Shader,"static sk_sp<SkImageFilter> Shader(sk_sp<SkShader> shader, const CropRect& cropRect = {}) { return Shader(std::move(shader), Dither::kNo, cropRect); }",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Shader,242,yes,covered,SkImageFilters_Shader,"static sk_sp<SkImageFilter> Shader(sk_sp<SkShader> shader, Dither dither, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Tile,242,yes,covered,SkImageFilters_Tile,"static sk_sp<SkImageFilter> Tile(const SkRect& src, const SkRect& dst, sk_sp<SkImageFilter> input);",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Dilate,242,yes,covered,SkImageFilters_Dilate,"static sk_sp<SkImageFilter> Dilate(SkScalar radiusX, SkScalar radiusY, sk_sp<SkImageFilter> input, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,Erode,242,yes,covered,SkImageFilters_Erode,"static sk_sp<SkImageFilter> Erode(SkScalar radiusX, SkScalar radiusY, sk_sp<SkImageFilter> input, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,DistantLitDiffuse,242,yes,covered,SkImageFilters_DistantLitDiffuse,"static sk_sp<SkImageFilter> DistantLitDiffuse(const SkPoint3& direction, SkColor lightColor, SkScalar surfaceScale, SkScalar kd, sk_sp<SkImageFilter> input, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,PointLitDiffuse,242,yes,covered,SkImageFilters_PointLitDiffuse,"static sk_sp<SkImageFilter> PointLitDiffuse(const SkPoint3& location, SkColor lightColor, SkScalar surfaceScale, SkScalar kd, sk_sp<SkImageFilter> input, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,SpotLitDiffuse,242,yes,covered,SkImageFilters_SpotLitDiffuse,"static sk_sp<SkImageFilter> SpotLitDiffuse(const SkPoint3& location, const SkPoint3& target, SkScalar falloffExponent, SkScalar cutoffAngle, SkColor lightColor, SkScalar surfaceScale, SkScalar kd, sk_sp<SkImageFilter> input, const CropRect&",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,DistantLitSpecular,242,yes,covered,SkImageFilters_DistantLitSpecular,"static sk_sp<SkImageFilter> DistantLitSpecular(const SkPoint3& direction, SkColor lightColor, SkScalar surfaceScale, SkScalar ks, SkScalar shininess, sk_sp<SkImageFilter> input, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,PointLitSpecular,242,yes,covered,SkImageFilters_PointLitSpecular,"static sk_sp<SkImageFilter> PointLitSpecular(const SkPoint3& location, SkColor lightColor, SkScalar surfaceScale, SkScalar ks, SkScalar shininess, sk_sp<SkImageFilter> input, const CropRect& cropRect = {});",
include/effects,include/effects/SkImageFilters.h,SkImageFilters,class,34,covered,SpotLitSpecular,242,yes,covered,SkImageFilters_SpotLitSpecular,"static sk_sp<SkImageFilter> SpotLitSpecular(const SkPoint3& location, const SkPoint3& target, SkScalar falloffExponent, SkScalar cutoffAngle, SkColor lightColor, SkScalar surfaceScale, SkScalar ks, SkScalar shininess, sk_sp<SkImageFilter> i",
include/effects,include/effects/SkLumaColorFilter.h,SkLumaColorFilter,struct,9,covered,Make,10,yes,covered,SkLumaColorFilter_Make,static sk_sp<SkColorFilter> Make();,
include/effects,include/effects/SkOverdrawColorFilter.h,SkOverdrawColorFilter,class,10,covered,MakeWithSkColors,11,yes,covered,SkOverdrawColorFilter_MakeWithSkColors,static sk_sp<SkColorFilter> MakeWithSkColors(const SkColor[kNumColors]);,
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,MakeForColorFilter,140,yes,covered,SkRuntimeEffect_MakeForColorFilter,"static Result MakeForColorFilter(SkString sksl, const Options&);",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,MakeForColorFilter,140,yes,covered,SkRuntimeEffect_MakeForColorFilter,"static Result MakeForColorFilter(SkString sksl) { return MakeForColorFilter(std::move(sksl), Options{}); }",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,MakeForShader,140,yes,covered,SkRuntimeEffect_MakeForShader,"static Result MakeForShader(SkString sksl, const Options&);",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,MakeForShader,140,yes,covered,SkRuntimeEffect_MakeForShader,"static Result MakeForShader(SkString sksl) { return MakeForShader(std::move(sksl), Options{}); }",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,MakeForBlender,140,yes,covered,SkRuntimeEffect_MakeForBlender,"static Result MakeForBlender(SkString sksl, const Options&);",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,MakeForBlender,140,yes,covered,SkRuntimeEffect_MakeForBlender,"static Result MakeForBlender(SkString sksl) { return MakeForBlender(std::move(sksl), Options{}); }",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,makeShader,197,no,covered,SkRuntimeEffect_makeShader,"sk_sp<SkShader> makeShader(sk_sp<const SkData> uniforms, sk_sp<SkShader> children[], size_t childCount, const SkMatrix* localMatrix = nullptr) const;",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,makeShader,197,no,covered,SkRuntimeEffect_makeShader,"sk_sp<SkShader> makeShader(sk_sp<const SkData> uniforms, SkSpan<const ChildPtr> children, const SkMatrix* localMatrix = nullptr) const;",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,makeColorFilter,197,no,covered,SkRuntimeEffect_makeColorFilter,sk_sp<SkColorFilter> makeColorFilter(sk_sp<const SkData> uniforms) const;,
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,makeColorFilter,197,no,covered,SkRuntimeEffect_makeColorFilter,"sk_sp<SkColorFilter> makeColorFilter(sk_sp<const SkData> uniforms, sk_sp<SkColorFilter> children[], size_t childCount) const;",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,makeColorFilter,197,no,covered,SkRuntimeEffect_makeColorFilter,"sk_sp<SkColorFilter> makeColorFilter(sk_sp<const SkData> uniforms, SkSpan<const ChildPtr> children) const;",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,makeBlender,197,no,covered,SkRuntimeEffect_makeBlender,"sk_sp<SkBlender> makeBlender(sk_sp<const SkData> uniforms, SkSpan<const ChildPtr> children = {}) const;",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,MakeTraced,221,yes,covered,SkRuntimeEffect_MakeTraced,"static TracedShader MakeTraced(sk_sp<SkShader> shader, const SkIPoint& traceCoord);",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,source,221,no,covered,SkRuntimeEffect_source,const std::string& source() const;,
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,uniformSize,221,no,covered,SkRuntimeEffect_uniformSize,size_t uniformSize() const;,
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,uniforms,221,no,covered,SkRuntimeEffect_uniforms,SkSpan<const Uniform> uniforms() const { return SkSpan(fUniforms); },
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,children,221,no,covered,SkRuntimeEffect_children,SkSpan<const Child> children() const { return SkSpan(fChildren); },
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,findUniform,221,no,covered,SkRuntimeEffect_findUniform,const Uniform* findUniform(std::string_view name) const;,
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,findChild,221,no,covered,SkRuntimeEffect_findChild,const Child* findChild(std::string_view name) const;,
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,allowShader,221,no,covered,SkRuntimeEffect_allowShader,bool allowShader() const { return (fFlags & kAllowShader_Flag); },
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,allowColorFilter,221,no,covered,SkRuntimeEffect_allowColorFilter,bool allowColorFilter() const { return (fFlags & kAllowColorFilter_Flag); },
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,allowBlender,221,no,covered,SkRuntimeEffect_allowBlender,bool allowBlender() const { return (fFlags & kAllowBlender_Flag); },
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,RegisterFlattenables,221,yes,covered,SkRuntimeEffect_RegisterFlattenables,static void RegisterFlattenables();,
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffect,class,45,covered,~SkRuntimeEffect,221,no,false_positive,SkRuntimeEffect_MakeForBlender|SkRuntimeEffect_MakeForBlenderDefault|SkRuntimeEffect_MakeForColorFilter|SkRuntimeEffect_MakeForColorFilterDefault|SkRuntimeEffect_MakeForShader|SkRuntimeEffect_MakeForShaderDefault|SkRuntimeEffect_MakeTraced|SkRuntimeEffect_RegisterFlattenables,~SkRuntimeEffect() override;,destructor is already represented by release/delete/unref conventions or is not public construction surface
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffectBuilder,class,309,covered,SkRuntimeEffectBuilder,310,no,covered,SkRuntimeEffectBuilder_makeBlender|SkRuntimeEffectBuilder_makeColorFilter|SkRuntimeEffectBuilder_makeShader|SkRuntimeEffectBuilder_new|SkRuntimeEffectBuilder_newCopy|SkRuntimeEffectBuilder_newWithUniforms,"explicit SkRuntimeEffectBuilder(sk_sp<SkRuntimeEffect> effect) : fEffect(std::move(effect)) , fUniforms(SkData::MakeZeroInitialized(fEffect->uniformSize())) , fChildren(fEffect->children().size()) {}",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffectBuilder,class,309,covered,SkRuntimeEffectBuilder,310,no,covered,SkRuntimeEffectBuilder_makeBlender|SkRuntimeEffectBuilder_makeColorFilter|SkRuntimeEffectBuilder_makeShader|SkRuntimeEffectBuilder_new|SkRuntimeEffectBuilder_newCopy|SkRuntimeEffectBuilder_newWithUniforms,"explicit SkRuntimeEffectBuilder(sk_sp<SkRuntimeEffect> effect, sk_sp<SkData> uniforms) : fEffect(std::move(effect)) , fUniforms(std::move(uniforms)) , fChildren(fEffect->children().size()) {}",
include/effects,include/effects/SkRuntimeEffect.h,SkRuntimeEffectBuilder,class,309,covered,SkRuntimeEffectBuilder,310,no,covered,SkRuntimeEffectBuilder_makeBlender|SkRuntimeEffectBuilder_makeColorFilter|SkRuntimeEffectBuilder_makeShader|SkRuntimeEffectBuilder_new|SkRuntimeEffectBuilder_newCopy|SkRuntimeEffectBuilder_newWithUniforms,SkRuntimeEffectBuilder(const SkRuntimeEffectBuilder&) = default;,
